,Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Opp_2,Tm,1stD,1stD_2,TotYd,TotYd_2,PassY,PassY_2,RushY,RushY_2,TO,TO_2,Offense,Defense,Sp. Tms,,key,Unnamed: 0,DET,ARI
3,10,Sun,November 23,1:00PM ET,boxscore,W,,8-2,@,New York Jets,6.0,37.0,23.0,22.0,476.0,323.0,267.0,166.0,209.0,157.0,3.0,3.0,,,,/boxscores/197511230nyj.htm,0,Sacked-Yards,,
4,10,Sun,November 23,1:00PM ET,boxscore,W,,8-2,@,New York Jets,6.0,37.0,23.0,22.0,476.0,323.0,267.0,166.0,209.0,157.0,3.0,3.0,,,,/boxscores/197511230nyj.htm,0,Net Pass Yards,,
5,10,Sun,November 23,1:00PM ET,boxscore,W,,8-2,@,New York Jets,6.0,37.0,23.0,22.0,476.0,323.0,267.0,166.0,209.0,157.0,3.0,3.0,,,,/boxscores/197511230nyj.htm,0,Total Yards,,
6,10,Sun,November 23,1:00PM ET,boxscore,W,,8-2,@,New York Jets,6.0,37.0,23.0,22.0,476.0,323.0,267.0,166.0,209.0,157.0,3.0,3.0,,,,/boxscores/197511230nyj.htm,0,Fumbles-Lost,,
7,10,Sun,November 23,1:00PM ET,boxscore,W,,8-2,@,New York Jets,6.0,37.0,23.0,22.0,476.0,323.0,267.0,166.0,209.0,157.0,3.0,3.0,,,,/boxscores/197511230nyj.htm,0,Turnovers,,
8,10,Sun,November 23,1:00PM ET,boxscore,W,,8-2,@,New York Jets,6.0,37.0,23.0,22.0,476.0,323.0,267.0,166.0,209.0,157.0,3.0,3.0,,,,/boxscores/197511230nyj.htm,0,Penalties-Yards,,
0,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,First Downs,,
1,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,Rush-Yds-TDs,,
2,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,Cmp-Att-Yd-TD-INT,,
3,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,Sacked-Yards,,
4,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,Net Pass Yards,,
5,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,Total Yards,,
6,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,Fumbles-Lost,,
7,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,Turnovers,,
8,11,Thu,November 27,3:30PM ET,boxscore,L,,8-3,,Buffalo Bills,32.0,14.0,16.0,25.0,210.0,392.0,156.0,128.0,54.0,264.0,7.0,3.0,,,,/boxscores/197511270crd.htm,0,Penalties-Yards,,
0,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,First Downs,,
1,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,Rush-Yds-TDs,,
2,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,Cmp-Att-Yd-TD-INT,,
3,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,Sacked-Yards,,
4,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,Net Pass Yards,,
5,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,Total Yards,,
6,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,Fumbles-Lost,,
7,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,Turnovers,,
8,12,Sun,December 7,2:00PM ET,boxscore,W,,9-3,,Dallas Cowboys,17.0,31.0,22.0,28.0,368.0,373.0,199.0,255.0,169.0,118.0,1.0,3.0,,,,/boxscores/197512070crd.htm,0,Penalties-Yards,,
0,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,First Downs,,
1,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,Rush-Yds-TDs,,
2,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,Cmp-Att-Yd-TD-INT,,
3,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,Sacked-Yards,,
4,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,Net Pass Yards,,
5,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,Total Yards,,
6,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,Fumbles-Lost,,
7,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,Turnovers,,
8,13,Sun,December 14,2:00PM ET,boxscore,W,,10-3,@,Chicago Bears,20.0,34.0,19.0,18.0,362.0,326.0,172.0,259.0,190.0,67.0,1.0,2.0,,,,/boxscores/197512140chi.htm,0,Penalties-Yards,,
0,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,First Downs,16,
1,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,Rush-Yds-TDs,21-101-1,
2,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,Cmp-Att-Yd-TD-INT,14-30-199-1-1,
3,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,Sacked-Yards,0-0,
4,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,Net Pass Yards,199,
5,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,Total Yards,300,
6,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,Fumbles-Lost,1-1,
7,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,Turnovers,2,
8,14,Sun,December 21,1:00PM ET,boxscore,W,,11-3,@,Detroit Lions,13.0,24.0,20.0,16.0,345.0,300.0,73.0,199.0,272.0,101.0,1.0,2.0,,,,/boxscores/197512210det.htm,0,Penalties-Yards,4-24,
0,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,First Downs,,
1,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,Rush-Yds-TDs,,
2,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,Cmp-Att-Yd-TD-INT,,
3,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,Sacked-Yards,,
4,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,Net Pass Yards,,
5,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,Total Yards,,
6,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,Fumbles-Lost,,
7,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,Turnovers,,
8,Division,Sat,December 27,4:00PM ET,boxscore,L,,11-4,@,Los Angeles Rams,35.0,23.0,22.0,26.0,363.0,440.0,268.0,203.0,95.0,237.0,5.0,3.0,,,,/boxscores/197512270ram.htm,0,Penalties-Yards,,
0,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,First Downs,,
1,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,Rush-Yds-TDs,,
2,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,Cmp-Att-Yd-TD-INT,,
3,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,Sacked-Yards,,
4,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,Net Pass Yards,,
5,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,Total Yards,,
6,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,Fumbles-Lost,,
7,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,Turnovers,,
8,1,Sun,September 15,2:00PM ET,boxscore,W,,1-0,,Philadelphia Eagles,3.0,7.0,18.0,20.0,318.0,287.0,192.0,174.0,126.0,113.0,3.0,2.0,,,,/boxscores/197409150crd.htm,0,Penalties-Yards,,
0,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,First Downs,,
1,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,Rush-Yds-TDs,,
2,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,Cmp-Att-Yd-TD-INT,,
3,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,Sacked-Yards,,
4,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,Net Pass Yards,,
5,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,Total Yards,,
6,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,Fumbles-Lost,,
7,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,Turnovers,,
8,2,Sun,September 22,1:00PM ET,boxscore,W,,2-0,@,Washington Redskins,10.0,17.0,12.0,21.0,224.0,332.0,49.0,200.0,175.0,132.0,,2.0,,,,/boxscores/197409220was.htm,0,Penalties-Yards,,
0,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,First Downs,,
1,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,Rush-Yds-TDs,,
2,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,Cmp-Att-Yd-TD-INT,,
3,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,Sacked-Yards,,
4,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,Net Pass Yards,,
5,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,Total Yards,,
6,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,Fumbles-Lost,,
7,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,Turnovers,,
8,3,Sun,September 29,2:00PM ET,boxscore,W,,3-0,,Cleveland Browns,7.0,29.0,14.0,11.0,278.0,248.0,107.0,155.0,171.0,93.0,,1.0,,,,/boxscores/197409290crd.htm,0,Penalties-Yards,,
0,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,First Downs,,
1,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,Rush-Yds-TDs,,
2,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,Cmp-Att-Yd-TD-INT,,
3,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,Sacked-Yards,,
4,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,Net Pass Yards,,
5,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,Total Yards,,
6,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,Fumbles-Lost,,
7,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,Turnovers,,
8,4,Sun,October 6,4:00PM ET,boxscore,W,,4-0,@,San Francisco 49ers,9.0,34.0,21.0,12.0,407.0,306.0,184.0,120.0,223.0,186.0,2.0,3.0,,,,/boxscores/197410060sfo.htm,0,Penalties-Yards,,
0,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,First Downs,,
1,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,Rush-Yds-TDs,,
2,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,Cmp-Att-Yd-TD-INT,,
3,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,Sacked-Yards,,
4,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,Net Pass Yards,,
5,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,Total Yards,,
6,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,Fumbles-Lost,,
7,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,Turnovers,,
8,5,Sun,October 13,2:00PM ET,boxscore,W,,5-0,,Dallas Cowboys,28.0,31.0,17.0,24.0,374.0,370.0,236.0,224.0,138.0,146.0,,1.0,,,,/boxscores/197410130crd.htm,0,Penalties-Yards,,
0,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,First Downs,,
1,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,Rush-Yds-TDs,,
2,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,Cmp-Att-Yd-TD-INT,,
3,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,Sacked-Yards,,
4,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,Net Pass Yards,,
5,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,Total Yards,,
6,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,Fumbles-Lost,,
7,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,Turnovers,,
8,6,Sun,October 20,2:00PM ET,boxscore,W,,6-0,@,Houston Oilers,27.0,31.0,23.0,21.0,345.0,433.0,134.0,348.0,211.0,85.0,2.0,3.0,,,,/boxscores/197410200oti.htm,0,Penalties-Yards,,
0,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,First Downs,,
1,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,Rush-Yds-TDs,,
2,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,Cmp-Att-Yd-TD-INT,,
3,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,Sacked-Yards,,
4,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,Net Pass Yards,,
5,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,Total Yards,,
6,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,Fumbles-Lost,,
7,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,Turnovers,,
8,7,Sun,October 27,2:00PM ET,boxscore,W,,7-0,,Washington Redskins,20.0,23.0,15.0,19.0,305.0,292.0,190.0,176.0,115.0,116.0,,1.0,,,,/boxscores/197410270crd.htm,0,Penalties-Yards,,
